date,MSDEWIN Index,macd_12_26
2012-03-06,123.705,0.5349679487179486
2012-03-07,124.212,0.3433333333333337
2012-03-08,124.704,0.21047435897435207
2012-03-09,126.311,0.19388461538461854
2012-03-12,125.9,0.24214102564104678
2012-03-13,128.074,0.4679038461538596
2012-03-14,128.624,0.6405064102564069
2012-03-15,129.048,0.8214807692307744
2012-03-16,128.698,0.976051282051273
2012-03-19,128.473,1.0258141025641123
2012-03-20,127.815,1.01987179487179
2012-03-21,127.702,1.0934871794871555
2012-03-22,126.88,1.2819935897435784
2012-03-23,126.608,1.4461987179487181
2012-03-26,127.469,1.5933076923077039
2012-03-27,127.411,1.597820512820519
2012-03-28,126.921,1.6090192307692348
2012-03-29,126.356,1.4016602564102527
2012-03-30,126.618,1.1541089743589765
2012-04-02,127.976,0.9021987179486928
2012-04-03,126.912,0.6485192307692387
2012-04-04,126.605,0.40812179487178923
2012-04-05,126.994,0.24189743589742818
2012-04-10,123.783,-0.021262820512816916
2012-04-11,124.152,-0.17521153846152515
2012-04-12,125.37,-0.28560897435896493
2012-04-13,124.7,-0.5546282051282105
2012-04-16,124.772,-0.7960833333333568
2012-04-17,126.0,-0.9226794871794937
2012-04-18,125.875,-0.9459935897435798
2012-04-19,125.084,-1.042442307692312
2012-04-20,124.875,-1.1778205128205173
2012-04-23,123.987,-1.243224358974345
2012-04-24,123.993,-1.2664679487179455
2012-04-25,125.546,-1.2659038461538472
2012-04-26,125.897,-0.9906602564102513
2012-04-27,126.147,-0.7602564102564315
2012-04-30,125.951,-0.6444935897435897
2012-05-02,126.53,-0.4785320512820448
2012-05-03,125.847,-0.3596794871794913
2012-05-04,124.341,-0.3776217948717857
2012-05-07,124.577,-0.37678846153846735
2012-05-08,124.082,-0.35109615384617143
2012-05-09,123.779,-0.34331410256410777
2012-05-10,123.98,-0.24243589743591087
2012-05-11,123.889,-0.09391025641025408
2012-05-14,123.116,-0.15041025641026806
2012-05-15,122.69,-0.267083333333332
2012-05-16,122.105,-0.4158782051281946
2012-05-17,121.101,-0.7168910256410328
2012-05-18,119.667,-1.1163076923076858
2012-05-21,120.577,-1.3711282051282154
2012-05-22,121.532,-1.4833653846153823
2012-05-23,121.937,-1.5943269230769346
2012-05-24,122.384,-1.596749999999986
2012-05-25,122.79,-1.5605128205128125
2012-05-28,122.699,-1.5755320512820532
2012-05-29,123.904,-1.5369358974359102
2012-05-30,123.276,-1.4962564102564073
2012-05-31,123.185,-1.423929487179464
2012-06-01,120.626,-1.357948717948716
2012-06-04,119.164,-1.2604038461538352
2012-06-05,120.209,-0.9868525641025627
2012-06-06,122.544,-0.6918974358974452
2012-06-07,122.649,-0.44954487179487046
2012-06-08,123.408,-0.23315384615384005
2012-06-11,122.487,-0.1532628205128077
2012-06-12,123.832,-0.03777564102563247
2012-06-13,122.522,0.007474358974349116
2012-06-14,122.904,-0.042205128205125675
2012-06-15,123.911,0.013365384615383391
2012-06-18,124.703,0.10855769230769852
2012-06-19,125.307,0.41437179487179776
2012-06-20,125.32,0.8262179487179537
2012-06-21,123.965,1.0676794871794755
2012-06-22,124.539,1.1016987179487217
2012-06-25,123.299,1.016173076923053
2012-06-26,123.615,0.9165769230769314
2012-06-27,124.959,0.9907692307692315
2012-06-28,125.087,0.9741987179487239
2012-06-29,126.137,1.1311025641025623
2012-07-02,127.701,1.3419679487179508
2012-07-03,128.615,1.5064294871794885
2012-07-04,129.482,1.6901410256410259
2012-07-05,130.018,1.8234166666666738
2012-07-06,129.445,1.926397435897428
2012-07-09,128.973,2.02269230769231
2012-07-10,128.874,2.0104807692307816
2012-07-11,128.946,2.1450256410256543
2012-07-12,128.434,2.3200705128205072
2012-07-13,129.726,2.4451282051281993
2012-07-16,129.748,2.589698717948707
2012-07-17,130.435,2.6421730769230862
2012-07-18,130.949,2.639108974358976
2012-07-19,131.917,2.5529294871794974
2012-07-20,131.177,2.3759871794871827
2012-07-23,129.66,2.125038461538452
2012-07-24,129.024,1.9237628205128061
2012-07-25,128.501,1.7615833333333342
2012-07-26,129.407,1.6488076923076846
2012-07-27,131.006,1.5496666666666385
2012-07-30,132.785,1.595096153846157
2012-07-31,131.648,1.4341474358974438
2012-08-01,131.599,1.281320512820514
2012-08-02,131.69,1.1270192307692355
2012-08-03,132.364,0.9650512820512915
2012-08-06,132.448,0.7665705128205218
2012-08-07,133.268,0.7267051282051398
2012-08-08,133.989,0.880762820512814
2012-08-09,134.714,1.1536987179487141
2012-08-10,134.721,1.4911474358974601
2012-08-13,134.106,1.7034615384615392
2012-08-14,134.573,1.7853269230769513
2012-08-15,134.984,1.7335769230769245
2012-08-16,135.239,1.790788461538483
2012-08-17,136.244,1.87748717948719
2012-08-20,135.732,1.9833205128205407
2012-08-21,134.613,1.9836217948717945
2012-08-22,134.174,1.9836474358974385
2012-08-23,132.681,1.868115384615379
2012-08-24,133.45,1.7642371794871963
2012-08-27,133.537,1.5753846153846212
2012-08-28,132.776,1.2934551282051245
2012-08-29,133.104,1.0530320512820595
2012-08-30,132.266,0.7159743589743641
2012-08-31,131.886,0.36246153846153106
2012-09-03,132.291,0.06737179487177514
2012-09-04,131.885,-0.261262820512826
2012-09-05,131.336,-0.6155961538461554
2012-09-06,133.522,-0.7804743589743453
2012-09-07,133.269,-0.9166217948717872
2012-09-10,132.847,-0.9213653846153704
2012-09-11,132.776,-0.9901474358974554
2012-09-12,132.861,-1.0308269230769156
2012-09-13,133.965,-0.9308205128205032
2012-09-14,133.309,-0.8596987179487314
2012-09-17,132.895,-0.7370512820512545
2012-09-18,133.214,-0.5920769230769167
2012-09-19,133.633,-0.4440897435897284
2012-09-20,134.024,-0.2289166666666631
2012-09-21,134.0,0.04073717948719491
2012-09-24,134.15,0.17360897435898437
2012-09-25,133.217,0.26600641025640925
2012-09-26,132.807,0.33213461538460365
2012-09-27,133.681,0.42651282051281214
2012-09-28,132.77,0.41550641025639834
2012-10-01,133.106,0.3571538461538353
2012-10-02,132.87,0.3462243589743821
2012-10-03,133.166,0.35380769230769715
2012-10-04,133.118,0.3452692307692189
2012-10-05,133.134,0.27030128205129245
2012-10-08,133.239,0.15284615384615563
2012-10-09,132.691,0.02837820512820599
2012-10-10,131.806,-0.16391666666666538
2012-10-11,131.763,-0.301506410256394
2012-10-12,131.239,-0.34436538461537225
2012-10-15,132.234,-0.4251410256410395
2012-10-16,133.017,-0.4110961538461595
2012-10-17,133.054,-0.4261217948717899
2012-10-18,133.34,-0.40537820512821554
2012-10-19,132.239,-0.4162435897435728
2012-10-22,131.701,-0.47248076923077065
2012-10-23,130.687,-0.5914743589743523
2012-10-24,130.527,-0.7141282051281905
2012-10-25,131.027,-0.7525641025640937
2012-10-26,131.055,-0.7009551282051234
2012-10-29,130.996,-0.6493333333333169
2012-10-30,130.785,-0.5577435897436089
2012-10-31,130.927,-0.578583333333313
2012-11-01,132.319,-0.6179807692307975
2012-11-02,132.517,-0.6179615384615431
2012-11-05,132.92,-0.6587307692308002
2012-11-06,133.548,-0.5666474358974369
2012-11-07,131.812,-0.5167051282051318
2012-11-08,130.846,-0.4142243589743373
2012-11-09,130.988,-0.29388461538459865
2012-11-12,130.795,-0.2232564102564254
2012-11-13,130.558,-0.1615576923076958
2012-11-14,128.91,-0.18996794871796396
2012-11-15,127.942,-0.27826923076924004
2012-11-16,128.763,-0.34321794871794964
2012-11-19,130.481,-0.4672307692307811
2012-11-20,130.658,-0.5615320512820574
2012-11-21,130.816,-0.652211538461529
2012-11-22,130.772,-0.7957756410256422
2012-11-23,131.484,-0.7517243589743714
2012-11-26,131.198,-0.6823525641025583
2012-11-27,131.217,-0.644653846153858
2012-11-28,131.911,-0.5987307692307695
2012-11-29,132.311,-0.5212628205128453
2012-11-30,132.114,-0.29607051282050634
2012-12-03,131.334,-0.024134615384610925
2012-12-04,131.161,0.16935256410255306
2012-12-05,131.505,0.22699358974361417
2012-12-06,132.715,0.32964102564102404
2012-12-07,133.484,0.5071666666666488
2012-12-10,133.633,0.7026602564102689
2012-12-11,133.686,0.8566987179487455
2012-12-12,133.519,1.0512307692307843
2012-12-13,132.587,1.135589743589719
2012-12-14,132.161,1.1058461538461586
2012-12-17,132.606,1.068198717948718
2012-12-18,133.348,1.0728397435897534
2012-12-19,132.98,1.1168525641026008
2012-12-20,133.508,1.1355897435897475
2012-12-21,133.08,1.0692243589743384
2012-12-24,132.616,0.9127820512820506
2012-12-27,132.169,0.7382756410256377
2012-12-28,131.255,0.5171474358974422
2012-12-31,132.781,0.3661538461538498
2013-01-02,135.091,0.33103846153846916
2013-01-03,136.28,0.4543269230769056
2013-01-04,137.382,0.651564102564123
2013-01-07,136.496,0.7726923076923242
2013-01-08,136.392,0.8540128205127928
2013-01-09,137.126,1.0143205128205182
2013-01-10,136.481,1.09410897435896
2013-01-11,135.476,1.1344679487179405
2013-01-14,135.098,1.1898782051281955
2013-01-15,135.539,1.3155576923077206
2013-01-16,135.699,1.5711217948718001
2013-01-17,135.784,1.732910256410264
2013-01-18,136.657,1.7471025641025335
2013-01-21,136.56,1.6598974358974203
2013-01-22,137.257,1.5057115384615543
2013-01-23,137.262,1.3897371794872129
2013-01-24,136.625,1.237461538461531
2013-01-25,136.507,1.0358397435897473
2013-01-28,136.414,0.9123333333333221
2013-01-29,136.988,0.8841794871794662
2013-01-30,135.964,0.8618846153845823
2013-01-31,135.536,0.7671730769230862
2013-02-01,135.412,0.6357179487179394
2013-02-04,135.134,0.4675128205128374
2013-02-05,135.969,0.2288717948717931
2013-02-06,136.193,0.0670576923076851
2013-02-07,137.096,-0.02347435897436867
2013-02-08,138.025,-0.027006410256433355
2013-02-11,137.58,0.04496153846153561
2013-02-12,137.5,0.08909615384615677
2013-02-13,137.842,0.1523269230769131
2013-02-14,138.613,0.23055128205126607
2013-02-15,138.067,0.3448012820512929
2013-02-18,138.231,0.46342307692307827
2013-02-19,139.301,0.6258525641025585
2013-02-20,138.219,0.779858974358973
2013-02-21,138.0,0.8606089743589678
2013-02-22,139.633,0.9992371794871531
2013-02-25,138.01,1.0233653846153743
2013-02-26,139.021,1.0117115384615545
2013-02-27,139.995,1.1076538461538519
2013-02-28,140.957,1.2536217948718047
2013-03-01,141.586,1.3748141025641019
2013-03-04,141.647,1.4299551282051084
2013-03-05,143.009,1.5881346153846039
2013-03-06,143.535,1.7783269230769179
2013-03-07,142.918,1.812282051282068
2013-03-08,144.424,1.9875192307692373
2013-03-11,144.679,2.18767948717948
2013-03-12,144.455,2.2310128205128024
2013-03-13,144.951,2.4639679487179365
2013-03-14,145.655,2.652878205128218
2013-03-15,145.136,2.7720641025640873
2013-03-18,144.991,2.8403076923077037
2013-03-19,145.369,2.8559807692307686
2013-03-20,145.453,2.8672628205128206
2013-03-21,144.962,2.7561666666666724
2013-03-22,144.741,2.6209743589743653
2013-03-25,145.457,2.548326923076928
2013-03-26,146.354,2.396737179487161
2013-03-27,146.983,2.2932756410256445
2013-03-28,146.881,2.162288461538452
2013-04-02,146.999,1.9868397435897123
2013-04-03,145.905,1.7664423076923015
2013-04-04,145.499,1.508653846153834
2013-04-05,143.313,1.2037435897435955
2013-04-08,144.148,0.9422628205128092
2013-04-09,144.363,0.7204294871795014
2013-04-10,146.024,0.6382371794871915
2013-04-11,146.622,0.6036410256409965
2013-04-12,146.338,0.5490192307692325
2013-04-15,143.954,0.3329038461538403
2013-04-16,144.227,0.05289102564103132
2013-04-17,143.384,-0.19852564102563974
2013-04-18,142.246,-0.501032051282067
2013-04-19,143.13,-0.6813205128205198
2013-04-22,144.188,-0.7612243589743741
2013-04-23,146.066,-0.5476153846153693
2013-04-24,147.024,-0.380564102564108
2013-04-25,147.774,-0.20335256410254487
2013-04-26,147.421,-0.16585897435896868
2013-04-29,147.71,-0.16200000000000614
2013-04-30,147.554,-0.16035897435901347
2013-05-02,148.191,0.06003205128206446
2013-05-03,148.992,0.32115384615386233
2013-05-06,149.634,0.715833333333336
2013-05-07,150.349,1.2616217948718145
2013-05-08,150.562,1.7393782051281903
2013-05-09,150.727,2.140910256410251
2013-05-10,152.177,2.4089294871794777
2013-05-13,152.242,2.584416666666698
2013-05-14,153.189,2.655820512820526
2013-05-15,155.127,2.8757179487179485
2013-05-16,154.187,3.0376217948717965
2013-05-17,155.836,3.350403846153853
2013-05-20,156.025,3.6415833333333296
2013-05-21,156.07,3.8571089743589653
2013-05-22,155.255,3.8908717948717992
2013-05-23,152.965,3.772794871794872
2013-05-24,152.572,3.586910256410249
2013-05-27,152.151,3.3246153846153845
2013-05-28,153.918,3.054775641025657
2013-05-29,151.83,2.7265192307692416
2013-05-30,151.08,2.3579230769231003
2013-05-31,150.161,1.8234358974358997
2013-06-03,149.45,1.3642243589743543
2013-06-04,149.049,0.7360256410256341
2013-06-05,146.64,-0.004903846153837321
2013-06-06,145.843,-0.791346153846149
2013-06-07,147.09,-1.4294166666666683
2013-06-10,147.683,-1.8192371794871747
2013-06-11,145.827,-2.2348974358974374
2013-06-12,144.62,-2.642134615384606
2013-06-13,145.685,-3.140641025641031
2013-06-14,145.206,-3.4802948717948823
2013-06-17,146.428,-3.646846153846184
2013-06-18,146.537,-3.7294230769230694
2013-06-19,145.612,-3.7578333333333376
2013-06-20,143.029,-3.794192307692299
2013-06-21,143.179,-3.6592243589743703
2013-06-24,141.614,-3.464641025641015
2013-06-25,143.006,-3.3042435897436064
2013-06-26,145.153,-3.095192307692315
2013-06-27,146.227,-2.714628205128207
2013-06-28,146.027,-2.330532051282063
2013-07-01,146.717,-2.0193397435897396
2013-07-02,146.794,-1.6809679487179494
2013-07-03,147.071,-1.3640384615384562
2013-07-04,148.521,-1.0714358974358902
2013-07-05,149.524,-0.6855897435897305
2013-07-08,150.064,-0.09560897435898141
2013-07-09,152.121,0.5468269230769351
2013-07-10,151.781,1.2890000000000157
2013-07-11,152.022,1.8333333333333428
2013-07-12,152.042,2.168993589743593
2013-07-15,152.38,2.478282051282065
2013-07-16,151.295,2.77835897435898
2013-07-17,152.101,2.9857179487179337
2013-07-18,152.914,3.1767179487179646
2013-07-19,152.598,3.3714166666666756
2013-07-22,152.688,3.4308974358974353
2013-07-23,152.318,3.437192307692328
2013-07-24,151.973,3.3871987179487064
2013-07-25,151.92,3.1278333333333137
2013-07-26,151.437,2.7757820512820217
2013-07-29,150.833,2.382314102564095
2013-07-30,151.014,1.9351089743589682
2013-07-31,150.474,1.4890448717948743
2013-08-01,152.695,1.3156346153846243
2013-08-02,153.019,1.130903846153842
2013-08-05,153.187,0.8782692307692344
2013-08-06,152.149,0.6319294871794909
2013-08-07,151.222,0.33945512820514523
2013-08-08,151.327,0.09317948717949776
2013-08-09,151.634,-0.05480128205127244
2013-08-12,152.016,-0.14264743589743034
2013-08-13,152.999,-0.12536538461537816
2013-08-14,152.693,0.007634615384603194
2013-08-15,150.987,0.035923076923069175
2013-08-16,150.135,0.08024999999997817
2013-08-19,149.224,-0.10061538461536657
2013-08-20,148.31,-0.3364935897435828
2013-08-21,147.8,-0.6509871794871742
2013-08-22,148.967,-0.7956153846153882
2013-08-23,149.386,-0.8129230769230844
2013-08-26,149.314,-0.8543653846153916
2013-08-27,147.124,-1.0161987179487255
2013-08-28,147.295,-1.2164230769230926
2013-08-29,148.706,-1.4485192307692216
2013-08-30,148.304,-1.6751923076922992
2013-09-02,149.143,-1.7406282051281892
2013-09-03,149.999,-1.7198846153846148
2013-09-04,150.591,-1.5896987179487496
2013-09-05,151.631,-1.3574487179486994
2013-09-06,151.676,-0.9952564102564168
2013-09-09,151.953,-0.7054230769230969
2013-09-10,153.124,-0.39150000000000773
2013-09-11,153.395,-0.09933974358975206
2013-09-12,153.053,0.32432051282052043
2013-09-13,153.699,0.7667564102563915
2013-09-16,153.905,1.1126602564102654
2013-09-17,154.018,1.5118269230769101
2013-09-18,155.456,1.9434102564102602
2013-09-19,154.371,2.243205128205119
2013-09-20,153.777,2.4013974358974224
2013-09-23,153.449,2.4254358974359036
2013-09-24,153.234,2.4010384615384623
2013-09-25,152.893,2.3031025641025735
2013-09-26,153.592,2.119333333333344
2013-09-27,152.742,1.9197243589743778
2013-09-30,151.689,1.7174807692307752
2013-10-01,152.787,1.5079038461538516
2013-10-02,151.824,1.15371794871794
2013-10-03,150.654,0.744192307692316
2013-10-04,151.427,0.3037884615384314
2013-10-07,150.607,-0.09845512820513136
2013-10-08,149.049,-0.48883974358975024
2013-10-09,149.614,-0.7936153846153786
2013-10-10,152.13,-0.9448076923076769
2013-10-11,152.804,-0.9973397435897482
2013-10-14,153.071,-1.0944102564102707
2013-10-15,153.554,-1.0883205128205304
2013-10-16,154.896,-0.88922435897436
2013-10-17,154.53,-0.7876282051281862
2013-10-18,155.294,-0.5846538461538557
2013-10-21,155.678,-0.24210256410256648
2013-10-22,155.644,0.0424294871794757
2013-10-23,154.675,0.3561602564102202
2013-10-24,155.046,0.8716794871794775
2013-10-25,155.158,1.3034102564102454
2013-10-28,155.472,1.516717948717968
2013-10-29,156.055,1.6874038461538419
2013-10-30,155.806,1.8163974358974428
2013-10-31,156.948,1.943269230769232
2013-11-01,157.706,2.0192051282051295
2013-11-04,158.026,2.1073076923076997
2013-11-05,158.023,2.091108974358974
2013-11-06,158.276,2.096493589743602
2013-11-07,158.112,2.0603141025641207
2013-11-08,159.303,2.113326923076926
2013-11-11,159.07,2.154698717948719
2013-11-12,158.493,2.1293076923077194
2013-11-13,159.227,2.0507628205128015
2013-11-14,159.718,1.9673974358974533
2013-11-15,160.39,2.031705128205118
2013-11-18,159.93,2.006128205128192
2013-11-19,159.314,1.900012820512842
2013-11-20,159.557,1.7967115384615227
2013-11-21,160.083,1.7688782051282033
2013-11-22,160.016,1.7028782051281723
2013-11-25,160.285,1.6920000000000073
2013-11-26,159.479,1.5604743589743748
2013-11-27,159.618,1.4532948717948386
2013-11-28,159.725,1.3617307692307463
2013-11-29,159.497,1.2130384615384742
2013-12-02,159.5,1.0278717948717997
2013-12-03,158.355,0.7474038461538441
2013-12-04,157.898,0.5071858974358747
2013-12-05,156.172,0.2312756410256327
2013-12-06,157.207,0.02548076923079634
2013-12-09,157.289,-0.19131410256409254
2013-12-10,156.37,-0.4314551282051582
2013-12-11,154.8,-0.7645769230769588
2013-12-12,154.127,-1.0509999999999877
2013-12-13,154.289,-1.3480448717948832
2013-12-16,155.053,-1.5739166666666335
2013-12-17,154.791,-1.8015064102564224
2013-12-18,156.468,-1.976288461538445
2013-12-19,158.007,-1.9583653846153766
2013-12-20,158.792,-1.8482499999999789
2013-12-23,159.428,-1.5399166666666417
2013-12-24,160.128,-1.3041153846153577
2013-12-27,160.278,-1.092108974358979
2013-12-30,160.048,-0.8044935897435437
2013-12-31,160.933,-0.32610256410256966
2014-01-02,160.822,0.20081410256409526
2014-01-03,161.44,0.7523076923077099
2014-01-06,160.619,1.1722948717948611
2014-01-07,161.681,1.6671153846153857
2014-01-08,162.018,2.0414230769230812
2014-01-09,161.824,2.2700064102564284
2014-01-10,161.654,2.4256602564102536
2014-01-13,160.931,2.4518333333333544
2014-01-14,161.149,2.4118782051281755
2014-01-15,163.074,2.379416666666657
2014-01-16,162.926,2.3992884615384753
2014-01-17,163.257,2.363416666666666
2014-01-20,163.165,2.297320512820505
2014-01-21,163.631,2.1402499999999804
2014-01-22,163.624,2.025397435897446
2014-01-23,161.138,1.7167243589743464
2014-01-24,157.948,1.2662115384615618
2014-01-27,156.778,0.769288461538423
2014-01-28,157.516,0.3841474358974324
2014-01-29,157.01,0.09574358974359143
2014-01-30,158.327,-0.12153846153844938
2014-01-31,158.351,-0.47369871794873575
2014-02-03,155.343,-0.9215769230769126
2014-02-04,155.241,-1.395846153846179
2014-02-05,155.252,-1.870801282051275
2014-02-06,156.513,-2.293967948717949
2014-02-07,158.171,-2.646423076923071
2014-02-10,158.326,-2.7609871794872163
2014-02-11,159.725,-2.5785192307692455
2014-02-12,161.131,-2.194615384615389
2014-02-13,160.761,-1.87585256410253
2014-02-14,161.209,-1.5022820512820658
2014-02-17,161.364,-1.2380448717948696
2014-02-18,161.486,-0.9981410256410186
2014-02-19,160.957,-0.5229230769230924
2014-02-20,161.544,0.06117307692309737
2014-02-21,161.545,0.6387051282051175
2014-02-24,162.602,1.1713141025641391
2014-02-25,162.631,1.5635192307692307
2014-02-26,162.998,1.9771987179487098
2014-02-27,163.208,2.2834487179487155
2014-02-28,162.354,2.33859615384614
2014-03-03,160.877,2.2356089743589393
2014-03-04,163.426,2.164666666666676
2014-03-05,163.614,2.1176282051281703
2014-03-06,163.141,2.01973717948718
2014-03-07,162.414,1.983961538461557
2014-03-10,161.765,1.871070512820495
2014-03-11,161.502,1.6306025641025315
2014-03-12,160.48,1.2522692307692296
2014-03-13,158.896,0.8008653846154061
2014-03-14,157.911,0.32317948717951595
2014-03-17,159.128,-0.05362820512817734
2014-03-18,160.403,-0.2960961538461504
2014-03-19,159.734,-0.39169230769229557
2014-03-20,160.838,-0.5960897435897436
2014-03-21,160.774,-0.8332564102563822
2014-03-24,160.05,-1.0462628205128226
2014-03-25,161.073,-1.146820512820483
2014-03-26,160.864,-1.1979807692307816
2014-03-27,161.404,-1.2233397435897757
2014-03-28,162.108,-1.1093653846153586
2014-03-31,162.931,-0.8264230769231062
2014-04-01,163.753,-0.383858974358958
2014-04-02,164.455,-0.010096153846149036
2014-04-03,164.854,0.2894358974358795
2014-04-04,164.279,0.626993589743563
2014-04-07,162.048,0.739596153846179
2014-04-08,161.888,0.7935448717948645
2014-04-09,162.675,1.0411794871794768
2014-04-10,160.165,1.0981666666666285
2014-04-11,158.394,1.0749102564102486
2014-04-14,159.83,1.0431282051281983
2014-04-15,159.964,0.933730769230749
2014-04-16,161.943,0.834435897435867
2014-04-17,162.094,0.6341089743589805
2014-04-22,163.752,0.38875641025643404
2014-04-23,163.126,0.04417948717949116
2014-04-24,163.435,-0.191807692307691
2014-04-25,162.228,-0.24699999999998568
2014-04-28,162.343,-0.3094294871794716
2014-04-29,163.618,-0.33776923076928256
2014-04-30,163.615,-0.1595384615384603
2014-05-02,163.774,0.14556410256409436
2014-05-05,163.732,0.3684615384615313
2014-05-06,162.492,0.5165128205127871
2014-05-07,162.724,0.5308269230769156
2014-05-08,163.723,0.6044615384615497
2014-05-09,164.685,0.6147499999999866
2014-05-12,165.867,0.7618589743590007
2014-05-13,166.793,0.95176923076923
2014-05-14,166.517,1.2452243589743546
2014-05-15,165.241,1.4497243589743505
2014-05-16,165.545,1.4758076923077112
2014-05-19,165.607,1.498769230769227
2014-05-20,165.141,1.5178397435897466
2014-05-21,166.384,1.499647435897458
2014-05-22,167.073,1.5475897435897252
2014-05-23,167.941,1.670378205128202
2014-05-26,168.218,1.7275000000000205
2014-05-27,169.125,1.8212692307692464
2014-05-28,169.208,1.8260705128205075
2014-05-29,169.703,1.839685897435885
2014-05-30,169.524,1.8441923076923104
2014-06-02,170.225,1.9983717948717583
2014-06-03,169.924,2.0672884615384532
2014-06-04,170.129,2.1446602564102477
2014-06-05,170.996,2.3488076923077017
2014-06-06,171.588,2.475820512820519
2014-06-09,172.323,2.5845128205128276
2014-06-10,172.865,2.6435769230768926
2014-06-11,172.647,2.622083333333336
2014-06-12,171.862,2.498705128205131
2014-06-13,172.327,2.427698717948715
2014-06-16,171.774,2.3276282051282067
2014-06-17,172.287,2.310955128205137
2014-06-18,172.843,2.296429487179495
2014-06-19,173.144,2.3098782051282
2014-06-20,173.769,2.285211538461567
2014-06-23,173.445,2.185448717948674
2014-06-24,172.56,1.9990256410256393
2014-06-25,172.142,1.7146730769230771
2014-06-26,172.644,1.4554871794871644
2014-06-27,172.364,1.2284038461538387
2014-06-30,171.977,1.0827564102563656
2014-07-01,173.262,0.9666730769230867
2014-07-02,173.804,0.9558782051282151
2014-07-03,175.086,0.963051282051282
2014-07-04,175.29,0.9520833333333201
2014-07-07,174.347,0.8668333333333464
2014-07-08,172.829,0.6883461538461972
2014-07-09,172.938,0.5301730769231199
2014-07-10,172.293,0.42469230769233945
2014-07-11,172.476,0.39560256410257466
2014-07-14,173.216,0.380653846153848
2014-07-15,173.393,0.42524999999997704
2014-07-16,174.844,0.5880512820513104
2014-07-17,173.437,0.5722499999999968
2014-07-18,174.467,0.5273076923076871
2014-07-21,173.909,0.36837820512815256
2014-07-22,175.666,0.25001923076925436
2014-07-23,176.061,0.24769871794870824
2014-07-24,176.206,0.3997692307692091
2014-07-25,175.873,0.5393910256410095
2014-07-28,175.788,0.7529871794872065
2014-07-29,175.761,0.9376602564102825
2014-07-30,175.797,1.0282435897436244
2014-07-31,173.172,0.9702115384615695
2014-08-01,171.675,0.7433974358974069
2014-08-04,172.244,0.6485961538461709
2014-08-05,171.689,0.42817307692305917
2014-08-06,171.397,0.2905705128204943
2014-08-07,170.624,-0.007288461538479396
2014-08-08,170.416,-0.29808974358974183
2014-08-11,171.887,-0.527121794871789
2014-08-12,172.049,-0.757403846153835
2014-08-13,172.774,-1.0064551282051468
2014-08-14,173.483,-1.217250000000007
2014-08-15,173.311,-1.4635705128205245
2014-08-18,174.902,-1.4127115384615365
2014-08-19,176.282,-1.146717948717935
2014-08-20,176.825,-0.8969679487179292
2014-08-21,177.484,-0.5155897435897145
2014-08-22,177.603,-0.15865384615381117
2014-08-25,179.007,0.36531410256409913
2014-08-26,179.342,0.9001858974359322
2014-08-27,179.54,1.3889358974358856
2014-08-28,179.275,1.8674871794871706
2014-08-29,179.783,2.3139935897436033
2014-09-01,180.228,2.7085769230769188
2014-09-02,180.321,3.1183974358974353
2014-09-03,180.646,3.4091794871795003
2014-09-04,182.679,3.6775705128204663
2014-09-05,183.007,3.8144679487179474
2014-09-08,182.507,3.816435897435923
2014-09-09,181.825,3.7997692307691864
2014-09-10,182.086,3.6564679487179887
2014-09-11,181.891,3.4652692307692234
2014-09-12,181.15,3.1945897435897734
2014-09-15,180.87,2.9254294871794855
2014-09-16,181.411,2.694788461538451
2014-09-17,181.47,2.435942307692301
2014-09-18,182.783,2.256147435897418
2014-09-19,183.691,2.1172820512820465
2014-09-22,182.486,1.748314102564109
2014-09-23,180.847,1.3396602564102693
2014-09-24,182.553,1.1023012820513145
2014-09-25,181.104,0.8776410256410543
2014-09-26,182.461,0.7174679487179674
2014-09-29,181.996,0.5572564102564002
2014-09-30,182.373,0.5297115384615552
2014-10-01,180.85,0.47004487179484045
2014-10-02,178.827,0.2821346153845923
2014-10-03,181.653,0.2059230769231135
2014-10-06,181.313,0.024576923076892854
2014-10-07,178.469,-0.3429358974359218
2014-10-08,178.98,-0.5835256410256306
2014-10-09,176.429,-0.7895000000000039
2014-10-10,174.824,-1.1314679487179262
2014-10-13,172.678,-1.4363653846153852
2014-10-14,172.548,-1.8794102564102673
2014-10-15,169.659,-2.439570512820495
2014-10-16,169.107,-3.0458782051282185
2014-10-17,171.506,-3.425121794871785
2014-10-20,172.66,-3.612499999999983
2014-10-21,176.028,-3.895019230769236
2014-10-22,176.491,-4.107621794871818
2014-10-23,178.134,-4.007230769230773
2014-10-24,178.701,-3.8734807692307527
2014-10-27,177.985,-3.524352564102543
2014-10-28,179.377,-3.025358974358994
2014-10-29,179.382,-2.410346153846149
2014-10-30,181.682,-1.6156794871795057
2014-10-31,185.069,-0.4840128205128167
2014-11-03,184.752,0.7316217948717849
2014-11-04,183.382,1.6679807692307804
2014-11-05,185.528,2.6189679487179376
2014-11-06,186.463,3.27266666666668
2014-11-07,186.784,3.82437820512817
2014-11-10,187.187,4.365948717948697
2014-11-11,187.691,4.869807692307688
2014-11-12,186.763,5.282307692307683
2014-11-13,186.958,5.6072115384615415
2014-11-14,186.998,5.835378205128194
2014-11-17,187.104,5.81490384615384
2014-11-18,187.443,5.444852564102547
2014-11-19,186.934,5.073378205128222
2014-11-20,187.033,4.7093974358974435
2014-11-21,190.257,4.290019230769246
